Fecha,Hora,Responsable,Proveedor,Muestra,Nº Remito,pH,Peso de muesta,ST,Tiempo de análisis,Temperatura,Observaciones,RENDIMIENTO,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
2023-11-13,09:39:00,Jason ,,Buffer tank,,,9.151,0.0502,"32,26*",120.0,antes de la descarga de lactosa.,,,,,
2023-11-13,12:57:00,Jason ,,Lactosa,,,9.716,0.1253,34:22*,120.0,,,,,,
2023-11-14,00:00am,Agustín,,Salida a laguna,,,5.18,0.038,28:28*,120.0,,,,,,
2023-11-14,16:25:00,Cristian ,,centro de laguna ,,,10.68,0.0795,39:56*,120.0,,,,,,
2023-11-14,17:30:00,Cristian ,,centro de laguna ,,,10.48,0.0796,43:38*,120.0,,,,,,
2023-11-14,20:50:00,Cristian ,,Salida a laguna,,,7.58,0.0388,32:06*,120.0,,,,,,
2023-11-14,21:25:00,Cristian ,,Dewatering,,,7.21,0.0447,34:44*,120.0,,,,,,
2023-11-15,12:00:00,Jason ,,Buffer tank,,,9.837,0.1193,36:42*,120.0,,,,,,
2023-11-15,,Jason ,,Lactosa,,,9.131,0.1224,35:24*,120.0,,,,,,
2023-11-15,16:17:00,Cristian ,,Buffer tank,,,6.91,0.0269,26:56*,120.0,,,,,,
2023-11-15,17:00:00,Cristian ,,Purín,,,8.78,0.0129,34:58*,120.0,,,,,,
2023-11-15,18:25:00,Cristian ,,Lactosa ,N°107,,9.36,0.1184,38:16*,120.0,,,,,,
2023-11-15,1900-01-20 13:12:00,Cristian ,,Salida a laguna,,,7.49,0.0446,29:54*,120.0,,,,,,
2023-11-15,1900-01-21 03:36:00,Cristian ,,Dewatering,,,10.03,0.0495,"30,26*",120.0,,,,,,
2023-11-16,09:10:00,Agustín,,Buffer tank,,,4.29,0.0587,29:29*,120.0,,,,,,
2023-11-16,11:14:00,Agustín,Remotti s.a,Lactosa,N°108,,4.365,0.1212,31:12*,120.0,Camion 1,,,,,
2023-11-16,13:39:00,Agustín,Remotti s.a,Lactosa,N°109,,6.09,0.1219,28:30*,120.0,Camion 2,,,,,
2023-11-16,17:36:00,Cristian ,America Pampa ,Goma vegetal ,N°110,,7.5,0.7749,28:26*,120.0,,,,,,
2023-11-16,18:15:00,Cristian ,,Cañón de riego ,,,5.55,0.0483,22:28*,120.0,,,,,,
2023-11-16,19:27:00,Cristian ,,pileton solido ,,,6.82,0.0415,31.48,120.0,,,,,,
2023-11-16,21:22:00,Cristian ,,Salida a laguna,,,7.08,0.0384,28:00*,120.0,,,,,,
2023-11-16,22:29:00,Cristian ,,Dewatering,,,6.98,0.0413,30:06*,120.0,,,,,,
2023-11-17,10:01:00,Agustín,Remotti s.a,Lactosa,N°111,,4.528,0.133,20:30*,120.0,,,,,,
2023-11-17,11:01:00,Agustín,,Cañón de riego ,,,4.185,0.0294,30:31*,120.0,,,,,,
2023-11-17,11:30:00,Agustín,,Laguna,,,4.348,0.0306,25:10*,120.0,,,,,,
2023-11-17,12:46:00,Agustín,,Dewatering,,,4.404,0.0384,15:30*,120.0,,,,,,
2023-11-17,12:19:00,Agustín,,Salida a laguna,,,4.285,0.0348,32:23*,120.0,,,,,,
2023-11-17,13:17:00,Agustín,,Purín,,,5.543,0.0101,21:32*,120.0,,,,,,
2023-11-17,16:20:00,Cristian ,,Laguna,,,8.29,0.0415,30:22*,120.0,,,,,,
2023-11-17,17:08:00,Cristian ,,Cañón de riego ,,,8.09,0.0482,35:50*,120.0,,,,,,
2023-11-17,17:55:00,Cristian ,,Buffer tank,,,7.27,0.0569,25.35,120.0,,,,,,
2023-11-17,19:13:00,Cristian ,,Salida a laguna,,,8.26,0.0413,38:26*,120.0,,,,,,
2023-11-17,19:50:00,Cristian ,,Dewatering,,,8.97,0.0437,34.04,120.0,,,,,,
2023-11-18,04:15,Leonardo,,Silo 6,,,5.246,0.3946,29:36,120.0,Ingreso al biomix,,,,,
2023-11-18,05:17,Leonardo,,Silo 6,,,5.001,0.4129,25:18,120.0,Ingreso al biomix,,,,,
2023-11-18,,Jason,,Biodigestor 040,,,7.998,0.0477,,120.0,,,,,,
2023-11-18,,Jason,,Buffer tank,,,7.45,0.034,,120.0,,,,,,
2023-11-18,,Jason,,Purín,,,9.512,0.0238,,120.0,,,,,,
2023-11-18,16:17:00,Agustín,,Salida a laguna,,,5.41,0.0433,31:20*,120.0,,,,,,
2023-11-18,16:50:00,Agustín,,Dewatering,,,5.69,0.0442,20:45*,120.0,,,,,,
2023-11-18,20:41:00,Agustín,,Silo 6,,,7.724,0.6152,19:32*,120.0,Ingreso al biomix,,,,,
2023-11-19,09:32:00,Agustín,,Purín,,,5.185,0.0218,20:32*,120.0,,,,,,
2023-11-19,11:33:00,Agustín,,Buffer tank,,,4.497,0.025,15:37*,120.0,,,,,,
2023-11-19,14:25:00,Agustín,,Silo 6,,,3.967,0.3671,23:35*,120.0,Ingreso al biomix,,,,,
2023-11-20,04:50:00,Leonardo,,Silo 6,,,5.49,0.4319,28:12,120.0,Ingreso al biomix,,,,,
2023-11-20,10:40:00,Agustín,,Salida a laguna,,,4.682,0.0395,23:31*,120.0,,,,,,
2023-11-20,12:34:00,Agustín,,Dewatering,,,4.548,0.0421,32:15*,120.0,,,,,,
2023-11-20,,Jason,,Buffer tank,,,6.657,0.0434,24:16*,120.0,,,,,,
2023-11-20,,Jason,,Lactosa,,,9.195,0.1205,32:40*,120.0,,,,,,
2023-11-21,08:28:00,Agustín,,Purín,N°112,,4.601,0.0346,32:23*,120.0,,,,,,
2023-11-21,08:54:00,Agustín,,Cañón de riego ,,,5.592,0.0495,24:32*,120.0,,,,,,
2023-11-21,11:30:00,Gustavo,,Laguna,,,5.742,0.0413,20:30*,120.0,,,,,,
2023-11-21,12:51:00,Gustavo,,Lactosa,N°113,,4.523,0.1287,21:50*,120.0,,,,,,
2023-11-22,09:25:00,Leonardo,,Lactosa,N°114,,3.292,0.1227,18:16,120.0,,,,,,
2023-11-22,10:28:00,Gustavo,,Buffer tank,,,4.402,0.048,25:18,120.0,,,,,,
2023-11-22,11:20:00,Leonardo,,Lactosa ,N°115,,3.35,0.1239,16:26,120.0,,,,,,
2023-11-22,13:00:00,Gustavo,America Pampa ,Goma vegetal ,N°116,,4.548,0.5221,26 :44,120.0,,,,,,
2023-11-23,13:30:00,Gustavo,,Purín,,,3.023,0.0368,13:22,120.0,,,,,,
2023-11-23,14:00:00,Gustavo,,Buffer tank,,,3.36,0.0682,19:16,120.0,,,,,,
2023-11-23,14:24:00,Gustavo,,Lactosa,N°117,,4.438,0.1237,20:32,120.0,,,,,,
2023-11-24,05:37:00,Cristian ,,Biodigestor 040,,,7.37,0.045,33:40,120.0,,,,,,
2023-11-24,05:09:00,Cristian ,,Biodigestor 050,,,7,0.043,25:36,120.0,,,,,,
2023-11-24,01:51:00,Cristian ,,Buffer tank,,,3.38,0.0642,26:36,120.0,,,,,,
2023-11-24,02:55:00,Cristian ,,Salida a laguna,,,7.85,0.0431,27:50,120.0,,,,,,
2023-11-24,03:28:00,Cristian ,,Dewatering,,,8.073,0.0418,33:18,120.0,,,,,,
2023-11-24,04:16:00,Cristian ,,Silo 6,,,7.7,0.4038,39:34*,120.0,,,,,,
2023-11-24,11:30:00,Leonardo,,Lactosa ,N°118,,3.385,0.1259,15:18,120.0,,,,,,
2023-11-24,14:30:00,Gustavo,,Buffer tank,,,3.762,0.0631,19:52,120.0,,,,,,
2023-11-24,21:08:00,Agustín,,Lactosa,N°119,,5.362,0.1264,19:32*,120.0,,,,,,
2023-11-25,01:26:00,Cristian ,,Ingreso al biomix,,,10.6,0.3754," 50,:14*",120.0,,,,,,
2023-11-25,04:45:00,Cristian ,,Biodigestor 050,,,6.99,0.0428,26:29*,120.0,,,,,,
2023-11-25,05:10:00,Cristian ,,Biodigestor 040,,,7.49,0.0445,39:22*,120.0,,,,,,
2023-11-25,11:30:00,Leonardo,,Lactosa,N°120,5.32,3.382,0.123,18:50:00,120.0,,,,,,
2023-11-25,12:00:00,Leonardo,,Purín,,,3.216,0.0352,14:12:00,120.0,,,,,,
2023-11-25,14:00:00,Leonardo,,Buffer tank,,,3.409,0.0672,17:40:00,120.0,,,,,,
2023-11-25,21:16:00,Agustín,,Salida a laguna,,,4.695,0.0412,17:82*,120.0,,,,,,
2023-11-25,22:00:00,Agustín,,Dewatering,,,4.073,0.0435,20:23*,120.0,,,,,,
2023-11-26,05:02:00,Cristian ,,Salida a laguna,,,7.16,0.0397,31.36,120.0,,,,,,
2023-11-26,04:30:00,Cristian ,,Dewatering,,,8.75,0.0475,42:50*,120.0,,,,,,
2023-11-26,09:30:00,Leonardo,,Purín,,,3.271,0.0296,16:45:00,120.0,,,,,,
2023-11-26,10:30:00,Leonardo,,Buffer tank,,,3.668,,,120.0,,,,,,
2023-11-26,19:32:00,Agustín,,Biodigestor 050,,,4.029,0.0464,25:15*,120.0,,,,,,
2023-11-26,20:26:00,Agustín,,Biodigestor 040,,,5.83,0.0494,31:40*,120.0,,,,,,
2023-11-27,5:00am,jason,,Biodigestor 040,,,7.323,0.0512,31:08*,120.0,,,,,,
2023-11-27,5:47AM,jason,,Biodigestor 050,,,10.397,0.0602,41:04*,120.0,,,,,,
2023-11-27,09:30:00,Leonardo,,Lactosa,N°121,,3.379,0.1287,30:28,120.0,,,,,,
2023-11-28,17:50:00,Agustín,,Goma vegetal ,N°122,,5.779,0.3303,19:23*,120.0,,,,,,
2023-11-28,18:30:00,Agustín,,Memento,,,5.183,0.0039,20:35*,120.0,,,,,,
2023-11-28,10:30:00,Gustavo,,Lactosa,N°123,,5.446,0.1217,20:58,120.0,,,,,,
2023-11-28,12:12:00,Gustavo ,,Biodigestor 050,,,9.919,0.0514,37:16,120.0,,,,,,
2023-11-28,13:20:00,Cristian ,,Biodigestor 040,,,7.051,0.0511,32:44*,120.0,,,,,,
2023-11-28,14:17:00,Cristian ,,Buffer tank,,,6.12,0.0528,22:40,120.0,,,,,,
2023-11-29,08:33:00,Cristian ,,Dewatering,,,7.07,0.0539,41:44,120.0,,,,,,
2023-11-29,09:17:00,Gustavo,,Salida a laguna,,,8.897,0.0422,25:37,120.0,,,,,,
2023-11-29,10:50:00,Gustavo,,Purín,,,6.578,0.0167,24:40,120.0,,,,,,
2023-11-29,11:30:00,Gustavo,,Buffer tank,,,4.647,0.0336,20:48,120.0,,,,,,
2023-11-30,1:08am,Jason,,Buffer tank,,,7.308,0.0364,25:00*,120.0,,,,,,
2023-11-30,1:55am,Jason,,Buffer tank,,,11.238,0.0091,35:04*,120.0,"resto de la cañeria, purin",,,,,
2023-11-30,2:44am,Jason,,Biodigestor 050,,,9.466,0.057,37:06*,120.0,,,,,,
2023-11-30,3:33am,Jason,,Biodigestor 040,,,8.305,0.0483,28:10*,120.0,,,,,,
2023-11-30,4:18am,Jason,,silo ingreso biomix,,,5.544,0.3769,25:44*,120.0,,,,,,
2023-11-30,5:15am,Jason,,Dewatering,,,11.385,0.0534,36:04*,120.0, nivel a la altura de matafuego/encendido del tablero manual,,,,,
2023-11-30,5:53am,Jason,,Salida a laguna,,,8.839,0.0418,29:20,120.0,,,,,,
2023-11-30,09:15:00,Gustavo,,silo ingreso biomix,,,9.581,0.3554,64.1,120.0,,,,,,
2023-11-30,11:05:00,Gustavo,,Biodigestor 040,,,8.78,0.0588,45:16*,120.0,,,,,,
2023-11-30,12:28:00,Gustavo,,Biodigestor 050,,,5.5678,0.0588,34:10*,120.0,,,,,,
2023-11-30,13:50:00,Gustavo,,Purín,,,3.74,0.0131,21:00*,120.0,,,,,,
2023-11-30,14:20:00,Gustavo,,Buffer tank,,,3.66,0.0312,10:00:00,120.0,,,,,,
2023-11-30,21:30:00,Leonardo,,Lactosa,N°124,5.22,3.126,0.1205,20:02:00,120.0,,,,,,
2023-12-01,6:17am,jason,,Biodigestor 040,,,11.024,0.0509,48:00*,120.0,,,,,,
2023-12-01,6:49am,jason,,Biodigestor 050,,,9.006,0.0453,31:40*,120.0,,,,,,
2023-12-01,08:05:00,Gustavo,,Dewatering,,,6.687,0.0525,30:06*,120.0,,,,,,
2023-12-01,09:45:00,Gustavo,,Purín,,,6.118,0.052,25:38*,120.0,,,,,,
2023-12-01,12:56:00,Gustavo,,Silo ingreso biomix,,,6.127,0.3751,33:51*,120.0,,,,,,
2023-12-01,14:05:00,Gustavo,,Buffer tank,,,5.03,0.0274,21:00*,120.0,,,,,,
2023-12-02,1:19am,jason,,Silo ingreso biomix,,,7.193,0.4209,39:10*,120.0,,,,,,
2023-12-02,2:14am,jason,,Biodigestor 050,,,8.452,0.049,31:14*,120.0,,,,,,
2023-12-02,3:12am,jason,,Biodigestor 040,,,8.594,0.0412,29:40*,120.0,,,,,,
2023-12-02,4:01am,jason,,Dewatering,,,10.242,0.0475,38:22*,120.0,del cajon  nivel 70%,,,,,
2023-12-02,4:36am,jason,,Salida a laguna,,,9.036,0.0387,32:50*,120.0,,,,,,
2023-12-02,5:49am,jason,,Dewatering,,,10.951,0.3073,68:46*,120.0,bioabono,,,,,
2023-12-02,6:30am,jason,,Buffer tank,,,8.648,0.0273,36:40*,120.0,,,,,,
2023-12-02,8:22am,Cristian ,,Buffer tank,,,7.08,0.0238,25:26*,120.0,,,,,,
2023-12-02,"9,:24am",Cristian ,,Purín,,,6.02,0.013,27:50*,120.0,,,,,,
2023-12-02,9:50am,Cristian ,,Dewatering,,,8.07,0.0482,38:36*,120.0,,,,,,
2023-12-02,11:19am,Cristian ,,Salida a laguna,,,7.1,0.0435,40:52*,120.0,,,,,,
2023-12-02,13:05am,Cristian ,,Lactosa,,,8.45,0.1211,33:26*,120.0,,,,,,
2023-12-03,10:07am,Cristian ,,Purín,,,8.95,0.0224,31:34*,120.0,,,,,,
2023-12-03,11:11am,Cristian ,,Buffer tank,,,7.89,0.0287,32:18*,120.0,,,,,,
2023-12-03,12:05am,Cristian ,,Silo ingreso biomix,,,10.66,0.417,77:30*,120.0,,,,,,
2023-12-03,13:09am,Cristian ,,Biodigestor 050,,,9.17,0.0482,39:04*,120.0,,,,,,
2023-12-03,14:05am,Cristian ,,Biodigestor 040,,,10.42,0.0518,43:24*,120.0,,,,,,
2023-12-04,05:36am,Agustín,,Silo ingreso biomix,,,5.046,0.3914,35:42*,120.0,,,,,,
2023-12-04,06:06am,Agustín,,Biodigestor 040,,,4.849,0.0418,40:20*,120.0,,,,,,
2023-12-04,06:40am,Agustín,,Biodigestor 050,,,4.642,0.0465,23:50*,120.0,,,,,,
2023-12-04,8:35am,jason,,Dewatering,,,10.318,0.0499,33:28*,120.0,nivel 70%,,,,,
2023-12-04,9:06am,jason,,Salida a laguna,,,9.683,0.0421,29:36*,120.0,,,,,,
2023-12-04,9:36am,jason,,Buffer tank,,,9.039,0.0286,28:18*,120.0,,,,,,
2023-12-04,10:30am,jason,,Biodigestor 040,,,7.949,0.0467,31:24*,120.0,,,,,,
2023-12-04,11:19am,jason,,Biodigestor 050,,,10.869,0.0563,46:14*,120.0,,,,,,
2023-12-04,14:20hs,jason,,Dewatering,,,14.176,0.1958,77:12*,120.0,bioabono,,,,,
2023-12-04,12:46hs,jason,,Silo ingreso biomix,,,13.879,0.2324,"19,16:*",120.0,,,,,,
2023-12-04,15:05HS,jason,,Lactosa,,,10.012,0.1149,42:12*,120.0,,,,,,
2023-12-04,16:20:00,Jason ,,Goma vegetal ,,,6.327,0.4464,40:44*,120.0,,,,,,
2023-12-05,05:48am,Agustín,,Biodigestor 040,,,4.735,0.0488,23:50*,120.0,,,,,,
2023-12-05,06:09am,Agustín,,Biodigestor 050,,,5.34,0.0495,40:20*,120.0,,,,,,
2023-12-05,08:23:00,Jason ,,Goma vegetal ,,,9.745,0.4512,37:58*,120.0,,,,,,
2023-12-05,9:17am,jason,,Lactosa,,,9.903,0.116,38:46*,120.0,,,,,,
2023-12-05,10:14am,jason,,Buffer tank,,,9.288,0.053,32:34*,120.0,antes de descargar lactosa y de recibir purin.,,,,,
2023-12-05,10:54am,jason,,Lactosa,,,6.454,0.1136,29:20*,120.0,duplicado,,,,,
2023-12-05,11:52am,jason,,Dewatering,,,10.826,0.0527,38:44*,120.0,nivel 60% ,,,,,
2023-12-05,12:41hs,jason,,Salida a laguna,,,8.997,0.0439,32:18*,120.0,,,,,,
2023-12-05,13:52hs,jason,,Dewatering,,,12.266,0.2779,68:50*,120.0,bioabono,,,,,
2023-12-05,14:37hs,jason,,Biodigestor 050,,,8.61,0.051,32:48*,120.0,,,,,,
2023-12-05,15:18hs,jason,,Biodigestor 040,,,9.443,0.0477,33:52*,120.0,,,,,,
2023-12-06,05:42am,Agustín,,Biodigestor 040,,,4.297,0.0482,23:50*,120.0,,,,,,
2023-12-06,6:19am,Agustín,,Biodigestor 050,,,4.667,0.0466,35:20*,120.0,,,,,,
2023-12-06,8:32am,jason,,Silo 6,,,7.559,0.3932,29:14*,120.0,,,,,,
2023-12-06,9:16am,jason,,Silo 5,,,5.029,0.5566,23:46*,120.0,,,,,,
2023-12-06,9:59am,jason,,Silo ingreso biomix,,,9.445,0.3831,40:44*,120.0,,,,,,
2023-12-06,10:45am,jason,,Buffer tank,,,8.402,0.02,37:36*,120.0,purin recibido,,,,,
2023-12-06,11:33am,jason,,Dewatering,,,10.751,0.0593,38:42*,120.0,,,,,,
2023-12-06,12:06am,jason,,Salida a laguna,,,8.512,0.0425,30:26*,120.0,,,,,,
2023-12-06,13:00hs,jason,,Dewatering,,,8.932,0.2897,49:34*,120.0,bioabono,,,,,
2023-12-06,13:54hs,jason,,Biodigestor 040,,,7.919,0.0484,26:36*,120.0,,,,,,
2023-12-06,14:23hs,jason,,Biodigestor 050,,,7.183,0.0487,21:46:00,120.0,,,,,,
2023-12-06,15:35hs,Gustavo,,Buffer tank,,,5.325,0.0411,19:56:00,120.0,,,,,,
2023-12-07,9:34am,jason,,Buffer tank,,,7.36,0.0417,27_18*,120.0,antes de la lactosa,,,,,
2023-12-07,10:12am,jason,,Lactosa,,,9.595,0.1162,36:05*,120.0,,,,,,
2023-12-07,13:hs,jason,,Lactosa,,,7.224,0.1177,30:22*,120.0,,,,,,
2023-12-07,10:56hs,jason,,biodigestor 040,,,8.498,0.0624,31:30*,120.0,,,,,,
2023-12-07,11:30:00,jason,,Biodigestor 050,,,10.839,0.0529,43:20*,120.0,,,,,,
2023-12-07,13:17hs,jason,,Buffer tank,,,6.482,0.0327,21:56*,120.0,despues de lascosa y de purin.,,,,,
2023-12-07,15hs,jason,,Silo ingreso biomix,,,5384,0.3501,33:46*,120.0,,,,,,
2023-12-08,01:35:00,Agustín,,Goma vegetal ,,,4.295,0.3972,23:50*,120.0,Inicio,,,,,
2023-12-08,02:20:00,Agustín,,Goma vegetal ,,,5.635,0.4261,30:20*,120.0,Final ,,,,,
2023-12-08,15:59hs,jason/gustavo,,lactosa,N°133,,10.297,0.1188,40:42*,120.0,2do camion,,,,,
2023-12-08,16:13:00,jason/gustavo,,Buffer tank,,,4.249,0.0926,16:38*,120.0,,,,,,
2023-12-08,18:00hs,jason/gustavo,,Silo ingreso biomix,,,7.678,0.3604,47:50*,120.0,,,,,,
2023-12-08,18:52hs,jason/gustavo,,Biodigestor 040,,,13.258,0.0567,41:30*,120.0,,,,,,
2023-12-08,19:47hs,jason/gustavo,,Biodigestor 050,,,11.253,0.0524,41:18*,120.0,,,,,,
2023-12-08,21:15hs,jason/gustavo,,Dewatering,,,10.022,0.0597,32:46*,120.0,55%  de nivel ,,,,,
2023-12-08,20:34hs,jason/gustavo,,Salida a laguna,,,10.022,0.0597,42:14*,120.0,,,,,,
2023-12-08,22:21hs,jason/gustavo,,Dewatering,,,10.958,0.2235,62:22*,120.0,bioabono,,,,,
2023-12-09,05:00:00,Leonardo,,lactosa,N°134,,4.76,0.1249,17:49:00,120.0,,,,,,
2023-12-09,8:39am,jason,,Buffer tank,,,7.863,0.0928,34:40*,120.0,,,,,,
2023-12-09,9:28am,jason,,biodigestor 040,,,7.448,0.05,28:02*,120.0,,,,,,
2023-12-09,9:57am,jason,,Biodigestor 050,,,7.607,0.0501,25:40*,120.0,,,,,,
2023-12-09,10:40am,jason,,Buffer tank,,,8.175,0.0907,39:00*,120.0,agitado,,,,,
2023-12-09,11:19am,jason,,Buffer tank,,,8.133,0.0167,32:06*,120.0,purin recibido,,,,,
2023-12-10,12:29:00,Agustín,,Buffer tank,,,4.482,0.0614,23:50*,120.0,,,,,,
2023-12-10,13:23:00,Agustín,,Biodigestor 040,,,5.335,0.0527,35:23*,120.0,,,,,,
2023-12-10,13:59:00,Agustín,,Biodigestor 050,,,5.479,0.0507,41:20*,120.0,,,,,,
2023-12-10,18:33:00,Cristian ,,Dewatering,,,7.01,0.0501,29:36*,120.0,50%  de nivel ,,,,,
2023-12-10,19:18:00,Cristian ,,Salida a laguna,,,7.69,0.0435,29:44*,120.0,,,,,,
2023-12-10,20:02:00,Cristian ,,biodigestor 040,,,9.4,0.046,38:36*,120.0,,,,,,
2023-12-10,20:43:00,Cristian ,,Biodigestor 050,,,11.28,0.2869,34:06*,120.0,,,,,,
2023-12-10,21:30:00,Cristian ,,Silo ingreso biomix,,,9.83,0.0963,57:12*,120.0,,,,,,
2023-12-11,14:10am,Agustín,,lactosa,N°135,,5.668,"10,29%%",20:30*,120.0,,,,,,
2023-12-11,21:00am ,Cristian ,,Silo ingreso biomix,,,12.16,0.3951,75:50*,120.0,,,,,,
2023-12-12,10:11:00,Agustín,,lactosa,N°136,,6.599,0.112,29:24*,120.0,,,,,,
2023-12-12,12:14:00,Agustín,,Buffer tank,,,5.521,0.0623,30:45*,120.0,,,,,,
2023-12-12,14:19:00,Agustín,,Goma vegetal ,,,6.697,0.3668,23:20*,120.0,Inicio,,,,,
2023-12-12,16:41hs,Jason ,,Goma vegetal ,,,8.043,0.4323,36:48*,120.0,Final ,,,,,
2023-12-12,17:25hs,jason,,Dewatering,,,9.774,0.0557,32:36*,120.0,,,,,,
2023-12-12,18:07hs,jason,,salida a laguna,,,7.678,0.0439,26:00*,120.0,,,,,,
2023-12-12,19:06hs,jason,,Dewatering,,,12.616,0.4163,56:58*,120.0,bioabono,,,,,
2023-12-12,,jason,,Biodigestor 040,,,11.185,0.0587,44:00*,120.0,,,,,,
2023-12-13,04:15hs,Gustavo,,Biodigestor 050,,,6.155,0.0565,21:14:00,120.0,,,,,,
2023-12-13,13:02:00,Agustín,,Lactosa,N°137,,10.213,0.115,30:20*,120.0,,,,,,
2023-12-13,13:45:00,Agustín,,Lactosa,N°138,,4.911,0.1096,25:30*,120.0,,,,,,
2023-12-13,18:45:00,Gustavo,,Buffer tank,,,5.741,0.0726,22:34*,120.0,,,,,,
2023-12-13,19:20:00,Gustavo,,Dewatering,,,4.364,0.2576,26:24*,120.0,bioabono,,,,,
2023-12-13,20:00:00,Gustavo,,Salida a laguna,,,4.682,0.0432,18:04*,120.0,,,,,,
2023-12-13,20:25:00,Gustavo,,Silo ingreso biomix,,,4.216,0.4104,17:50*,120.0,,,,,,
2023-12-13,21:25:00,Gustavo,,Dewatering,,,6.686,0.0555,22:48*,120.0,,,,,,
2023-12-13,22:00:00,Gustavo,,Biodigestor 050,,,5.785,0.0547,20:58:00,120.0,,,,,,
2023-12-13,22:40:00,Gustavo,,Biodigestor 040,,,9.166,0.0542,"1 day, 6:54:00",120.0,,,,,,
2023-12-14,17:32hs,jason,,Buffer tank,,,8.684,0.0698,33:42*,120.0,,,,,,
2023-12-14,18:21hs,jason,,biodigestor 040,,,6.973,0.0499,23:36*,120.0,,,,,,
2023-12-14,22:56hs,jason,,Biodigestor 050,,,8.134,0.0542,28:04*,120.0,,,,,,
2023-12-15,18:11hs,jason,,Buffer tank,,,8.247,0.0607,26:28*,120.0,,,,,,
2023-12-15,18:52hs,jason,,biodigestor 040,,,9.033,0.0537,32:36*,120.0,,,,,,
2023-12-15,22:39hs,jason,,Biodigestor 050,,,7.87,0.0505,36:34*,120.0,,,,,,
2023-12-16,10:11:00,Leonardo,,Purín,,,3.12,0.0151,16:20:00,120.0,,,,,,
2023-12-16,12:14:00,Leonardo,,Lactosa,N°142,5.12,3.027,0.1211,20:12:00,120.0,,,,,,
2023-12-16,14:19:00,Leonardo,,Buffer tank,,,3.564,0.0512,19:33:00,120.0,,,,,,
2023-12-17,1:55hs,Gustavo,,Silo ingreso biomix,,,5.088,0.3117,"22,32*",120.0,,,,,,
2023-12-17,5:00hs,Gustavo,,Biodigestor 050,,,5.846,0.0575,20:58*,120.0,,,,,,
2023-12-17,6:13hs,Gustavo,,Biodigestor 040,,,6.738,0.0887,22:18:00,120.0,,,,,,
2023-12-18,11:25:00,Leonardo,,Buffer tank,,,3.562,0.048,16:20:00,120.0,,,,,,
2023-12-18,14:23:00,Leonardo,,Purín,,,3.624,0.0137,17:45:00,120.0,,,,,,
2023-12-18,00:03hs,Gustavo,,Silo ingreso biomix,,,4.183,0.378,22:23*,120.0,,,,,,
2023-12-18,00:45hs,Gustavo,,Salida a laguna,,,7.008,0.0417,23:10*,120.0,,,,,,
2023-12-18,01:47hs,Gustavo,,Dewatering,,,3.891,0.3267,18:44:00,120.0,bioabono,,,,,
2023-12-18,02:41hs,Gustavo,,Dewatering,,,6.991,0.0846,38:40*,120.0,,,,,,
2023-12-18,05:00hs,Gustavo,,Biodigestor 040,,,5.242,0.0571,21:42:00,120.0,,,,,,
2023-12-18,06:00hs,Gustavo,,Biodigestor 050,,,4.172,0.0477,17:18*,120.0,,,,,,
2023-12-18,11:36:00,Leonardo,,Purín,,,4.031,0.0151,21:54:00,120.0,,,,,,
2023-12-18,16:00:00,Leonardo,,Lactosa,N°143,,3.484,0.1202,17:22:00,120.0,,,,,,
2023-12-18,17:20:00,Leonardo,,Goma vegetal ,N°144,,5.106,0.4148,32:46*,120.0,,,,,,
2023-12-18,18:35:00,Leonardo,,Buffer tank,,,3.417,0.048,20:22:00,120.0,,,,,,
2023-12-19,02:18am,Agustín,,Buffer tank,,,6.484,0.0467,30:20*,120.0,,,,,,
2023-12-19,03:05am,Agustín,,Silo ingreso biomix,,,6.078,0.3822,25:20*,120.0,,,,,,
2023-12-19,08:00:00,Leonardo,,Laguna America,,,4.121,0.1563,17:54:00,120.0,,,,,,
2023-12-19,09:15:00,Leonardo,,Laguna America,,,3.592,0.1144,16:46:00,120.0,,,,,,
2023-12-19,10:45:00,Leonardo,,Lactosa,N°145,,3.512,0.1198,18:12:00,120.0,,,,,,
2023-12-19,12:00:00,Leonardo,,Purín,,,3.189,0.0118,19:22:00,120.0,,,,,,
2023-12-19,17:20:00,Leonardo,,Lactosa,N°146,,3.469,0.1151,17:22:00,120.0,,,,,,
2023-12-20,3:18am,Agustín,,Buffer tank,,,6.351,0.0636,26:30*,120.0,,,,,,
2023-12-20,03:57am,Agustín,,Biodigestor 040,,,7.52,0.0531,30:45*,120.0,,,,,,
2023-12-20,04:40am,Agustín,,Biodigestor 050,,,6.898,0.046,25:55*,120.0,,,,,,
2023-12-20,12:50:00,Leonardo,,Lactosa,N°147,,3.78,0.1169,21:09:00,120.0,,,,,,
2023-12-20,13:19:00,Leonardo,,Buffer tank,,,3.265,0.0558,19:12:00,120.0,,,,,,
2023-12-20,14:30:00,Leonardo,,Purín,,,3.182,0.0124,26:25*,120.0,,,,,,
2023-12-21,0:20am,Gustavo,,Silo ingreso biomix,,,4.557,0.3057,21:06*,120.0,,,,,,
2023-12-21,0:44am,Gustavo,,Salida a laguna,,,4.372,0.0416,17:36*,120.0,,,,,,
2023-12-21,1:00am,Gustavo,,Dewatering,,,4.02,0.2412,21:50*,120.0,biabono,,,,,
2023-12-21,01:36am,Gustavo,,Dewatering,,,4.756,0.0473,24:30*,120.0,,,,,,
