Fecha_Unnamed: 0_level_1,Hora_Unnamed: 1_level_1,Responsable_Unnamed: 2_level_1,Calidad Gas BIO 040_CO2,Columna1_CH4,Columna2_O2,Columna3_H2S,Calidad Gas BIO 050_CO2,Columna4_CH4,Columna5_O2,Columna6_H2S,Calidad de biogás ingreso al CHP_CO2,Columna7_CH4,Columna8_O2,Columna9_H2S,"Datos de consumo del motor_Caudal másico
 SCADA (kg/h)","Columna10_Caudal CHP
(l/s)","Columna11_Potencia 
exacta (kW)","Eficiencia y biogás_Consumo
 (m3/MW)","Columna12_Biogás generado
 (m3/d)","Columna13_Biogás 
generado (m3/h)","Columna14_LHV
(kWh/m3)",Columna15_Energía entregada a CHP (kW),"Columna16_η
eléctrico (%)",Columna17_Unnamed: 24_level_1,Columna18_Unnamed: 25_level_1,Columna19_Unnamed: 26_level_1
,,,040AIT01,040AIT02,040AIT03,040AIT04,050AIT01,050AIT02,050AIT03,050AIT04,080AIT01,080AIT02,080AIT03,080AIT04,090FIT01,,,,,,,,,,,
2024-05-07,00:15am,Leonardo,0.4517,0.5316,0.0013,125,0.4458,0.5221,0.0032,62,0.4428,0.5265,0.0029,55,1208.369,202.6,1349.0,540.6671608598962,17811.749760711635,742.1562400296515,5.249484763092268,3828.7642068089767,0.3523330054122875,,,
2024-05-08,00:15am,Leonardo,0.4547,0.5316,0.0011,113,0.446,0.522,0.0033,69,0.4416,0.5247,0.003,68,1208.784,200.9,1350.0,535.7333333333333,17710.508256,737.937844,5.231537806637253,3783.657403272327,0.3567976315277492,,,
2024-05-09,00:05am,Cristián,0.4515,0.5348,0.0012,79,0.4498,0.5224,0.003,50,0.4438,0.5236,0.0028,33,1207.438,200.7,1354.0,533.6189069423929,17194.951451698667,716.4563104874445,5.220570222136963,3771.9663968983987,0.35896396137393033,,,
2024-05-10,00:05am,Cristián,0.4604,0.528,0.001,93,0.4516,0.5208,0.0025,31,0.4518,0.5262,0.0023,33,1209.748,202.1,1352.0,538.1360946745561,17329.67199585799,722.0696664940829,5.246493603683099,3817.1388862956755,0.3541919852206483,,,
2024-05-11,00:05am,Cristián,0.4685,0.5329,0.0014,257,0.4629,0.5226,0.0035,95,0.4577,0.5289,0.0025,98,1180.635,194.8,1355.0,517.549815498155,16518.922113653138,688.2884214022141,5.273414038365624,3698.1397968250453,0.36640042682088564,,,
2024-05-12,00:05am,Cristián,0.4712,0.5287,0.0016,184,0.4631,0.5209,0.0035,191,0.4598,0.5228,0.0029,200,1220.613,199.4,1352.0,530.9467455621302,17152.197449112427,714.6748937130178,5.212593797045847,3741.808331271391,0.361322622727877,,,
2024-05-13,00:05am,Cristián,0.463,0.5297,0.0016,456,0.4551,0.5065,0.0027,467,0.4505,0.5299,0.0022,482,1268.7,207.0,1425.0,522.9473684210527,17151.863115789474,714.6609631578948,5.283384569729523,3937.1781813624407,0.361934343420263,,,
2024-05-14,00:05am,Cristián,0.4773,0.5284,0.0019,310,0.4652,0.5225,0.0036,171,0.4599,0.524,0.0031,289,1204.797,196.7,1353.0,523.370288248337,17665.971552106428,736.0821480044345,5.224558434682524,3699.614318767389,0.365713797012977,,,
2024-05-15,00:53am,Gustavo,0.473,0.5334,0.002,322,0.4667,0.5307,0.003,297,0.462,0.5337,0.0019,319,1182.935,189.6,1337.0,510.5160807778608,16332.64487299925,680.5268697083021,5.321272588912334,3632.087818288002,0.3681078395924358,,,
2024-05-16,00:39am,Gustavo,0.4657,0.528,0.0017,108,0.4562,0.5203,0.0038,83,0.4489,0.5234,0.0032,89,1203.786,194.0,1345.0,519.2565055762082,15783.834807434945,657.6597836431228,5.2185761158641855,3644.653559319547,0.36903370323381574,,,
2024-05-17,00:49am,Gustavo,0.478,0.524,0.0017,96,0.4639,0.5189,0.0029,116,0.4598,0.5214,0.0026,115,1220.368,198.0,1355.0,526.0516605166052,17038.12941697417,709.9220590405904,5.198635053136389,3705.5870658756185,0.36566405697981297,,,
2024-05-18,00:10am,Gustavo,0.468,0.5197,0.0016,175,0.4599,0.5156,0.0035,128,0.4507,0.5173,0.0029,122,1225.356,203.4,1358.0,539.2047128129602,17572.239442709866,732.1766434462444,5.157755874544407,3776.715161576397,0.3595717288441663,,,
2024-05-19,00:10am,Gustavo,0.4735,0.5194,0.002,179,0.466,0.5153,0.0035,126,0.4576,0.5182,0.0031,124,1239.087,204.2,1358.0,541.3254786450663,15195.19023622975,633.1329265095729,5.166729352771916,3798.1660818096907,0.35754097391996126,,,
2024-05-20,00:36am,Gustavo,0.4797,0.5113,0.0029,187,0.4736,0.5145,0.0035,214,0.463,0.5159,0.0026,202,1260.78,205.0,1357.0,543.8467207074428,16898.60652910833,704.1086053795137,5.143797130634951,3796.122282408594,0.35747004417860845,,,
2024-05-21,00:20am,Agustín,0.4741,0.5104,0.0023,161,0.4622,0.5092,0.0035,177,0.4541,0.5084,0.0037,158,1243.69,204.3,1352.0,543.9940828402366,18061.24002337278,752.5516676405324,5.069018145405717,3728.1614655829967,0.3626452374665535,,,
2024-05-22,00:21am,Agustín,0.4766,0.528,0.0018,343,0.4678,0.5196,0.0038,247,0.4612,0.5211,0.003,162,1228.749,201.8,1353.0,536.9401330376941,17665.652541019957,736.0688558758316,5.19564389372722,3774.531375914951,0.35845509422266525,,,
2024-05-23,00:41am,Agustín,0.4729,0.5254,0.002,329,0.4678,0.5209,0.0035,200,0.4683,0.5222,0.003,14,1.899,0.0,0.0,0.0,0,0.0,5.206611478227508,0.0,0.0,,,
2024-05-24,00:15am,,0.4629,0.5275,0.0022,451,0.4534,0.524,0.0036,329,0.4451,0.5236,0.0034,336,889.187,143.0,977.0,526.9191402251791,6973.110902763562,290.5462876151484,5.220570222136963,2687.549550356109,0.36352818122759606,,,
2024-05-25,00:16am,Agustín,0.4748,0.514,0.0016,418,0.4617,0.5093,0.0033,362,0.4583,0.5124,0.0028,347,1265.524,208.4,1351.0,555.3219837157661,13824.635273427091,576.0264697261288,5.108900270861308,3832.9013392109878,0.35247450441239553,,,
2024-05-26,00:36am,Agustín,0.4876,0.5187,0.0023,235,0.4769,0.5156,0.004,154,0.4301,0.4801,0.014,4,1.899,0.0,0.0,0.0,0,0.0,4.786852107807406,0.0,0.0,,,
2024-05-27,00:33am,Leonardo,0.4802,0.5208,0.0021,642,0.4667,0.5144,0.0035,361,0.4599,0.5152,0.0037,367,1215.672,196.1,1351.0,522.5462620281273,7922.198467505552,330.0916028127313,5.136817758680223,3626.3878649178905,0.37254702208490587,,,
2024-05-28,01:35am,Leonardo,0.4755,0.5173,0.0024,294,0.4702,0.5127,0.0031,73,0.4648,0.5171,0.0023,77,1240.326,194.8,1333.0,526.0915228807203,13698.586770292577,570.7744487621907,5.155761768271629,3615.632612853528,0.368676838255414,,,
2024-05-29,00:53am,Leonardo,0.4606,0.5268,0.0024,199,0.435,0.5207,0.0034,88,0.4516,0.523,0.0026,84,773.057,123.0,825.0,536.7272727272727,12862.94818909091,535.9561745454546,5.214587903318626,2309.0195235894876,0.3572945103199023,,,
2024-05-30,01:12am,Leonardo,0.4681,0.5275,0.0021,138,0.461,0.5143,0.0034,31,0.4536,0.5177,0.0029,32,1240.355,198.1,1348.0,529.0504451038576,10834.360579228487,451.43169080118696,5.161744087089968,3681.1494131490813,0.3661899718563279,,,
2024-05-31,00:47am,Leonardo,0.4692,0.5237,0.002,178,0.4602,0.5145,0.0035,184,0.4538,0.5181,0.0032,191,1098.2,177.3,1202.0,531.0149750415975,16534.340721464232,688.930863394343,5.165732299635527,3297.183612211365,0.3645535527801071,,,
2024-06-01,00:40am,Leonardo,0.4772,0.5172,0.0018,248,0.4666,0.514,0.0029,210,0.4599,0.518,0.0022,240,1242.462,202.8,1352.0,540.0,16519.3128,688.3047,5.164735246499138,3770.669908764091,0.35855697600513214,,,
2024-06-02,00:05am,Cristián,0.4729,0.5181,0.0016,172,0.4615,0.5116,0.0033,88,0.4571,0.5137,0.0027,59,1244.598,204.0,1354.0,542.3929098966026,12127.61257311669,505.31719054652876,5.121861961634376,3761.4954246242855,0.3599632186539861,,,
2024-06-03,00:05am,Cristián,0.4665,0.514,0.0014,141,0.4578,0.5081,0.0035,124,0.4503,0.5091,0.0032,59,0,0.0,0.0,0.0,0,0.0,5.075997517360444,0.0,0.0,,,
2024-06-04,00:05am,Cristián,0.4674,0.5208,0.0015,45,0.4578,0.5109,0.0035,130,0.4542,0.5139,0.003,97,1333.107,206.3,1350.0,550.1333333333333,2512.167362666667,104.67364011111113,5.123856067907155,3805.3854245132866,0.3547603854536408,,,
2024-06-05,00:05am,Cristián,0.4844,0.5233,0.0023,693,0.4732,0.5152,0.0039,475,0.4703,0.5191,0.003,462,1333.434,200.0,1355.0,531.3653136531366,15429.493726937271,642.8955719557197,5.175702830999424,3726.5060383195855,0.36361137914887637,,,
2024-06-06,00:05am,Cristián,0.4712,0.5208,0.002,324,0.4665,0.5164,0.0028,238,0.4623,0.5187,0.0022,207,1354.65,202.7,1360.0,536.5588235294117,16695.24241764706,695.6351007352941,5.171714618453866,3773.903591378155,0.3603695661720269,,,
2024-06-07,00:05am,Cristián,0.4701,0.5166,0.0025,165,0.4609,0.5129,0.0037,140,0.4613,0.5204,0.0028,143,1361.94,199.4,1365.0,525.8901098901099,16935.14454857143,705.6310228571429,5.188664521772491,3724.630940309165,0.36647926247605556,,,
2024-06-08,00:40am,Gustavo,0.4761,0.5084,0.0023,180,0.463,0.5029,0.0041,154,0.4579,0.5062,0.0037,148,1372.7115,211.0,1370.0,554.4525547445256,18009.117985401463,750.3799160583943,5.04708297640514,3833.7642288773445,0.3573511353882036,,,
2024-06-09,00:25am,Gustavo,0.4715,0.5042,0.0018,137,0.4563,0.5021,0.0039,147,0.4514,0.5014,0.0038,111,1383.483,212.8,1346.0,569.1530460624072,18074.485144725113,753.1035476968797,4.999224425858429,3829.805848161626,0.351453847365684,,,
2024-06-10,00:30am,Gustavo,0.466,0.5115,0.0015,309,0.4584,0.5087,0.0027,223,0.4549,0.5099,0.0023,218,1396.762,212.2,1352.0,565.0295857988166,18478.060839053254,769.919201627219,5.083973942451563,3883.749374117598,0.3481172109122462,,,
2024-06-11,00:15am,Gustavo,0.4592,0.5134,0.0016,345,0.4552,0.5086,0.0028,220,0.4489,0.5088,0.0024,210,1378.491,212.5,1350.0,566.6666666666666,18679.073,778.2947083333333,5.073006357951275,3880.8498638327255,0.34786194966757633,,,
2024-06-12,00:48am,Gustavo,0.4468,0.5394,0.001,385,0.45,0.5245,0.0021,315,0.4474,0.528,0.0017,263,1338.422,211.6,1351.0,563.8490007401924,18760.04000473723,781.668333530718,5.264440560138116,4010.240241090811,0.33688754757308986,,,
2024-06-13,00:57am,Gustavo,0.4449,0.518,0.0049,187,0.445,0.518,0.0049,187,0.439,0.519,0.0046,194,1346.785,201.6,1349.0,537.9985174203114,17882.94697939214,745.1227908080059,5.174705777863035,3755.594465341876,0.3591974619328871,,,
2024-06-14,00:22am,Agustín,0.449,0.5301,0.0021,283,0.4525,0.526,0.0022,183,0.4491,0.5311,0.0021,167,1346.711,202.9,1356.0,538.6725663716815,17335.883734513274,722.328488938053,5.2953492073662005,3867.9348750285676,0.3505746719662608,,,
2024-06-15,0:32am,Agustín,0.4487,0.5246,0.0023,180,0.4464,0.5141,0.0039,143,0.44,0.5145,0.0037,140,1368.122,210.3,1352.0,559.9704142011834,18107.136117159764,754.4640048816568,5.129838386725493,3883.6980458221365,0.3481218117496043,,,
2024-06-16,00:33am,Agustín,0.4622,0.5293,0.0016,261,0.4487,0.5171,0.0039,176,0.4463,0.5219,0.0032,154,1351.937,205.3,1348.0,548.2789317507418,17646.12714124629,735.2552975519287,5.20362031881834,3845.8917052322586,0.35050388916725683,,,
2024-06-17,00:18am,Agustín,0.4606,0.5309,0.002,693,0.4495,0.5238,0.0036,476,0.4493,0.527,0.0034,471,1315.219,197.6,1353.0,525.7649667405765,16908.711741019953,704.5296558758314,5.254470028774218,3737.8197996688277,0.361975716464415,,,
2024-06-18,00:16am,Agustín,0.4412,0.5495,0.002,555,0.442,0.5388,0.0023,356,0.4374,0.5403,0.0021,364,1202.203,191.2,1349.0,510.2446256486286,16362.764470274276,681.7818529280948,5.387078095914061,3708.0335949795663,0.3638046866205466,,,
2024-06-19,00:10:00,Agustín,0.4532,0.5416,0.0018,361,0.4514,0.5343,0.0033,306,0.4455,0.5369,0.0028,239,1321.551,196.5,1352.0,523.2248520710059,16863.416640532545,702.6423600221893,5.353178289276808,3786.8383218344134,0.3570260690044635,,,
2024-06-20,01:35am,Leonardo,0.4521,0.5413,0.0016,179,0.4563,0.5336,0.0025,188,0.41582,0.52644,0.00433,88.74,0,0.0,0.0,0.0,0,0.0,5.248886531210435,0.0,0.0,,,
2024-06-21,00:57am,Leonardo,0.4563,0.5311,0.0017,104,0.4571,0.5236,0.0026,109,0.4589,0.5303,0.0019,110,1323.977,201.4,1350.0,537.0666666666667,5390.983898666666,224.6243291111111,5.287372782275082,3833.5567620607258,0.35215338751742087,,,
2024-06-22,00:30am,Leonardo,0.4894,0.5399,0.0022,178,0.4885,0.5328,0.0031,205,0.4856,0.5378,0.0022,212,1086,163.0,1110.0,528.6486486486486,14664.866821621623,611.0361175675677,5.362151767504315,3146.5106571715323,0.3527717274594593,,,
2024-06-23,01:35am,Leonardo,0.4706,0.5337,0.0017,268,0.4708,0.5228,0.0031,202,0.4662,0.5261,0.0029,180,1056.72,156.0,1049.0,535.3670162059104,14165.741651096283,590.2392354623452,5.245496550546711,2945.870862787033,0.35609164449508857,,,
2024-06-24,01:35am,Leonardo,0.4665,0.5242,0.0015,331,0.463,0.5242,0.0021,228,0.4565,0.5226,0.002,200,1202.153,181.0,1195.0,545.2719665271967,14629.89768702929,609.5790702928871,5.210599690773067,3395.2267585077307,0.35196470957516435,,,
2024-06-25,00:31am,Leonardo,0.4702,0.5398,0.002,180,0.4826,0.5311,0.0018,185,0.48,0.5368,0.0017,170,1109.966,164.0,1123.0,525.7346393588602,14828.923811219947,617.8718254674978,5.352181236140419,3159.927801817303,0.35538786656902493,,,
2024-06-26,00:05am,Cristián,0.4512,0.5647,0.0023,168,0.4686,0.5446,0.003,150,0.4661,0.5495,0.0023,161,1011.118,164.0,1048.0,563.3587786259542,14360.347648854962,598.34781870229,5.478806984461922,3234.6876436263187,0.3239880060954251,,,
2024-06-27,00:05am,Cristián,0.4263,0.579,0.0025,162,0.4509,0.5596,0.0032,142,0.4433,0.5585,0.0035,139,1126.073,162.0,1198.0,486.8113522537563,12099.199612687813,504.13331719532556,5.568541766737003,3247.573558361021,0.36889079753580833,,,
2024-06-28,00:05am,Cristián,0.4652,0.5469,0.002,300,0.4713,0.5341,0.0039,238,0.4673,0.5396,0.0033,249,1183.801,174.4,1199.0,523.6363636363636,14086.399418181818,586.9333090909091,5.380098723959332,3377.841182850627,0.3549604422159778,,,
2024-06-29,00:05am,Cristián,0.4773,0.5312,0.0021,369,0.4763,0.5254,0.0032,276,0.4741,0.5269,0.0035,287,1047.605,158.9,1049.0,545.3193517635845,14095.66545128694,587.3193938036226,5.253472975637829,3005.196680983864,0.3490620120266373,,,
2024-06-30,00:05am,Cristián,0.4816,0.5348,0.0025,454,0.4719,0.5201,0.0044,285,0.4699,0.5237,0.0041,181,1051.756,160.7,1058.0,546.805293005671,14155.36734215501,589.806972589792,5.2215672752733555,3020.7811000911415,0.3502405387692867,,,
2024-07-01,00:05am,Cristián,0.5081,0.5248,0.0028,401,0.4932,0.5217,0.0047,248,0.4919,0.5257,0.0043,247,1055.958,155.3,1051.0,531.9505233111322,12223.818743292102,509.32578097050424,5.24150833800115,2930.4224816096835,0.35865135713219237,,,
2024-07-02,00:25am,Gustavo,0.5085,0.5247,0.0031,362,0.5022,0.5182,0.0044,143,0.4849,0.5141,0.0057,140,0,0.0,0.0,0.0,0,0.0,5.125850174179935,0.0,,,,
2024-07-03,00:30am,Gustavo,0.4648,0.5409,0.0032,157,0.4749,0.5263,0.0046,123,0.3176,0.3613,0.0421,2,0,0.0,0.0,0.0,0,0.0,3.6023529817763285,0.0,,,,
2024-07-04,00:30am,Gustavo,0.4445,0.5462,0.0036,71,0.4539,0.5295,0.005,80,0.4464,0.5293,0.005,76,1015.138,152.6,1022.0,537.5342465753424,2776.627775342465,115.69282397260271,5.277402250911184,2899.193700560568,0.35251180347225275,,,
2024-07-05,00:30am,Gustavo,0.4579,0.5305,0.0031,96,0.4674,0.5295,0.0025,108,0.4598,0.5298,0.0024,109,905.638,136.1,898.0,545.6124721603563,12253.108461915366,510.5461859131403,5.282387516593133,2588.158587629971,0.34696482831151265,,,
2024-07-06,00:25am,Gustavo,0.4951,0.5069,0.003,103,0.4769,0.5157,0.0048,114,0.4694,0.5133,0.0046,120,897,140.2,897.0,562.6755852842808,12016.055285618726,500.6689702341136,5.117873749088815,2583.093238640107,0.3472580805763844,,,
2024-07-07,00:25am,Gustavo,0.5457,0.466,0.0028,103,0.519,0.5038,0.0029,121,0.5009,0.5014,0.0025,121,961.648,148.7,897.0,596.7892976588628,12573.097244147155,523.8790518394648,4.999224425858429,2676.184819650534,0.33517864439464745,,,
2024-07-08,03:30am,Agustín,0.5632,0.4773,0.0033,94,0.5253,0.502,0.0038,91,0.5208,0.4989,0.0038,6,0,0.0,0.0,0.0,0,0.0,4.974298097448686,0.0,,,,
2024-07-09,00:20am,Agustín,0.5194,0.4883,0.003,55,0.5046,0.5013,0.004,127,0.4914,0.502,0.0032,130,1085.155,163.2,1049.0,560.0762631077216,5748.297920305052,239.51241334604381,5.00520674467677,2940.659066632496,0.3567227537197181,,,
2024-07-10,00:21am,Agustín,0.4791,0.5347,0.0029,38,0.4829,0.5246,0.0042,101,0.4677,0.5258,0.004,99,1186.371,170.4,1200.0,511.2000000000001,13522.712256000003,563.4463440000001,5.242505391137541,3215.962507139414,0.3731386784939217,,,
2024-07-11,00:51am,Agustín,0.4284,0.5856,0.0027,93,0.4597,0.5652,0.0025,123,0.444,0.5601,0.0028,123,1171.686,161.8,1212.0,480.59405940594064,12713.197906930694,529.7165794554456,5.584494616919241,3252.8564244631198,0.37259560270940617,,,
2024-07-12,00:14am,Agustín,0.4311,0.5759,0.0032,102,0.456,0.5634,0.0029,114,0.4461,0.5641,0.0021,113,1065.767,153.1,1127.0,489.05057675244007,12981.896464951196,540.9123527062999,5.624376742374833,3099.931485327313,0.363556422241701,,,
2024-07-13,00:52am,Agustín,0.4512,0.5739,0.0027,106,0.46,0.5529,0.0041,125,0.4597,0.5569,0.003,129,1138.043,163.7,1212.0,486.2376237623762,12339.004197029702,514.1251748762376,5.552588916554766,3272.251700304055,0.3703871556969111,,,
2024-07-14,01:52am,Leonardo,0.4612,0.5585,0.0031,151,0.4649,0.5608,0.0025,125,0.4539,0.5596,0.0025,151,1137.293,161.0,1210.0,479.0082644628099,13343.599100826446,555.9832958677686,5.579509351237292,3233.883619977135,0.3741631246484236,,,
2024-07-15,00:56am,Leonardo,0.5431,0.5431,0.0031,136,0.4623,0.5464,0.0043,114,0.41683,0.52337,0.00935,6,0,0.0,0.0,0.0,0,0.0,5.218276999923268,0.0,0.0,,,
2024-07-16,01:35am,Leonardo,0.4788,0.5448,0.0031,113,0.4781,0.5425,0.0037,112,0.4647,0.5424,0.0032,110,1137.65,164.0,1202.0,491.18136439267886,2654.4275940099833,110.60114975041597,5.408016211778246,3192.8927714338765,0.3764611235159649,,,
2024-07-17,01:12am,Leonardo,0.4847,0.5426,0.0026,96,0.4748,0.5336,0.0043,128,0.4604,0.5316,0.0042,129,1056.78,147.6,1052.0,505.09505703422053,14233.558503422053,593.0649376425855,5.3003344730481485,2816.385725598864,0.3735283808741458,,,
2024-07-18,03:30am,Leonardo,0.4655,0.5375,0.0027,98,0.4633,0.5336,0.0035,119,0.4579,0.5411,0.0024,118,958.786,140.1,976.0,516.7622950819673,12400.140183196723,516.6725076331968,5.3950545210051795,2721.049698214172,0.3586851062075602,,,
